"county","tract","bg","zcta5","cntyname","zipname","pop2k","afact"
"county","tract","bg","ZIP Census Tabulation Area","cntyname","zipname","Total Pop, 2000 census","bg to zcta5 allocation factor"
"09001","0706.00","2","06604","Fairfield CT","BRIDGEPORT",1346,1 
"09001","0709.00","1","06604","Fairfield CT","BRIDGEPORT",257,0.3436 
"09001","0709.00","1","06605","Fairfield CT","BRIDGEPORT",491,0.6564 
"09001","0709.00","2","06604","Fairfield CT","BRIDGEPORT",17,0.0302 
"09001","0709.00","2","06605","Fairfield CT","BRIDGEPORT",546,0.9698 
"09001","0709.00","3","06605","Fairfield CT","BRIDGEPORT",1342,1 
"09001","0710.00","1","06605","Fairfield CT","BRIDGEPORT",1252,1 
"09001","0710.00","2","06605","Fairfield CT","BRIDGEPORT",1984,1 
"09001","0710.00","3","06605","Fairfield CT","BRIDGEPORT",497,1 
"09001","0711.00","1","06604","Fairfield CT","BRIDGEPORT",603,0.3078 
"09001","0711.00","1","06605","Fairfield CT","BRIDGEPORT",1356,0.6922 
"09001","0711.00","2","06605","Fairfield CT","BRIDGEPORT",1481,1 
"09001","0711.00","3","06604","Fairfield CT","BRIDGEPORT",420,0.3039 
"09001","0711.00","3","06605","Fairfield CT","BRIDGEPORT",962,0.6961 
"09001","0712.00","1","06604","Fairfield CT","BRIDGEPORT",1059,0.7069 
"09001","0712.00","1","06605","Fairfield CT","BRIDGEPORT",439,0.2931 
"09001","0712.00","2","06604","Fairfield CT","BRIDGEPORT",257,0.2208 
"09001","0712.00","2","06605","Fairfield CT","BRIDGEPORT",907,0.7792 
"09001","0712.00","3","06605","Fairfield CT","BRIDGEPORT",795,1 
"09001","0712.00","4","06604","Fairfield CT","BRIDGEPORT",266,0.1597 
"09001","0712.00","4","06605","Fairfield CT","BRIDGEPORT",1400,0.8403 
"09001","0713.00","1","06604","Fairfield CT","BRIDGEPORT",1458,1 
"09001","0713.00","2","06604","Fairfield CT","BRIDGEPORT",1917,1 
"09001","0714.00","1","06604","Fairfield CT","BRIDGEPORT",664,1 
"09001","0714.00","2","06604","Fairfield CT","BRIDGEPORT",447,1 
"09001","0714.00","3","06604","Fairfield CT","BRIDGEPORT",724,1 
"09001","0714.00","4","06604","Fairfield CT","BRIDGEPORT",748,1 
"09001","0714.00","5","06604","Fairfield CT","BRIDGEPORT",1484,1 
"09001","0716.00","1","06604","Fairfield CT","BRIDGEPORT",1401,1 
"09001","0716.00","2","06604","Fairfield CT","BRIDGEPORT",723,1 
"09001","0717.00","1","06604","Fairfield CT","BRIDGEPORT",566,0.6651 
"09001","0717.00","1","06606","Fairfield CT","BRIDGEPORT",285,0.3349 
"09001","0718.00","1","06606","Fairfield CT","BRIDGEPORT",827,1 
"09001","0718.00","2","06606","Fairfield CT","BRIDGEPORT",757,1 
"09001","0718.00","3","06606","Fairfield CT","BRIDGEPORT",1500,1 
"09001","0719.00","1","06606","Fairfield CT","BRIDGEPORT",2331,1 
"09001","0719.00","2","06604","Fairfield CT","BRIDGEPORT",796,0.3794 
"09001","0719.00","2","06606","Fairfield CT","BRIDGEPORT",1302,0.6206 
"09001","0720.00","1","06604","Fairfield CT","BRIDGEPORT",193,0.1056 
"09001","0720.00","1","06606","Fairfield CT","BRIDGEPORT",1634,0.8944 
"09001","0720.00","2","06604","Fairfield CT","BRIDGEPORT",1395,0.8902 
"09001","0720.00","2","06606","Fairfield CT","BRIDGEPORT",172,0.1098 
"09001","0721.00","1","06604","Fairfield CT","BRIDGEPORT",2215,1 
"09001","0721.00","2","06604","Fairfield CT","BRIDGEPORT",1906,1 
"09001","0721.00","3","06604","Fairfield CT","BRIDGEPORT",1846,1 
"09001","0722.00","1","06604","Fairfield CT","BRIDGEPORT",768,0.4758 
"09001","0722.00","1","06606","Fairfield CT","BRIDGEPORT",846,0.5242 
"09001","0722.00","2","06606","Fairfield CT","BRIDGEPORT",1039,1 
"09001","0722.00","3","06604","Fairfield CT","BRIDGEPORT",721,0.6834 
"09001","0722.00","3","06606","Fairfield CT","BRIDGEPORT",334,0.3166 
"09001","0723.00","1","06606","Fairfield CT","BRIDGEPORT",2114,1 
"09001","0723.00","2","06606","Fairfield CT","BRIDGEPORT",1598,1 
"09001","0723.00","3","06606","Fairfield CT","BRIDGEPORT",1371,1 
"09001","0724.00","1","06606","Fairfield CT","BRIDGEPORT",1050,1 
"09001","0724.00","2","06606","Fairfield CT","BRIDGEPORT",1415,1 
"09001","0725.00","1","06606","Fairfield CT","BRIDGEPORT",1907,1 
"09001","0725.00","2","06606","Fairfield CT","BRIDGEPORT",801,1 
"09001","0725.00","3","06606","Fairfield CT","BRIDGEPORT",1227,1 
"09001","0725.00","4","06606","Fairfield CT","BRIDGEPORT",1532,1 
"09001","0726.00","1","06606","Fairfield CT","BRIDGEPORT",924,1 
"09001","0726.00","2","06606","Fairfield CT","BRIDGEPORT",1209,1 
"09001","0726.00","3","06606","Fairfield CT","BRIDGEPORT",1927,1 
"09001","0726.00","4","06604","Fairfield CT","BRIDGEPORT",638,0.3782 
"09001","0726.00","4","06606","Fairfield CT","BRIDGEPORT",1049,0.6218 
"09001","0726.00","5","06604","Fairfield CT","BRIDGEPORT",898,0.763 
"09001","0726.00","5","06606","Fairfield CT","BRIDGEPORT",279,0.237 
"09001","0727.00","1","06606","Fairfield CT","BRIDGEPORT",1628,1 
"09001","0727.00","2","06606","Fairfield CT","BRIDGEPORT",1167,1 
"09001","0727.00","3","06606","Fairfield CT","BRIDGEPORT",867,1 
"09001","0728.00","1","06606","Fairfield CT","BRIDGEPORT",923,1 
"09001","0728.00","2","06606","Fairfield CT","BRIDGEPORT",2831,1 
"09001","0728.00","3","06606","Fairfield CT","BRIDGEPORT",1214,1 
"09001","0729.00","1","06606","Fairfield CT","BRIDGEPORT",1099,1 
"09001","0729.00","2","06606","Fairfield CT","BRIDGEPORT",1324,1 
"09001","0729.00","3","06606","Fairfield CT","BRIDGEPORT",1859,1 
"09001","0730.00","1","06610","Fairfield CT","BRIDGEPORT",1769,0.9866 
"09001","0730.00","1","06611","Fairfield CT","TRUMBULL",24,0.0134 
"09001","0731.00","1","06610","Fairfield CT","BRIDGEPORT",1368,1 
"09001","0731.00","2","06610","Fairfield CT","BRIDGEPORT",2724,1 
"09001","0731.00","3","06610","Fairfield CT","BRIDGEPORT",1703,1 
"09001","0732.00","1","06610","Fairfield CT","BRIDGEPORT",667,1 
"09001","0732.00","2","06610","Fairfield CT","BRIDGEPORT",1718,1 
"09001","0733.00","1","06610","Fairfield CT","BRIDGEPORT",1904,1 
"09001","0733.00","2","06610","Fairfield CT","BRIDGEPORT",1547,1 
"09001","0734.00","1","06610","Fairfield CT","BRIDGEPORT",1882,1 
"09001","0734.00","2","06610","Fairfield CT","BRIDGEPORT",1048,1 
"09001","0734.00","3","06608","Fairfield CT","BRIDGEPORT",312,0.3399 
"09001","0734.00","3","06610","Fairfield CT","BRIDGEPORT",606,0.6601 
"09001","0735.00","1","06608","Fairfield CT","BRIDGEPORT",1172,1 
"09001","0735.00","2","06608","Fairfield CT","BRIDGEPORT",1269,1 
"09001","0735.00","3","06608","Fairfield CT","BRIDGEPORT",1121,1 
"09001","0736.00","1","06608","Fairfield CT","BRIDGEPORT",448,1 
"09001","0736.00","2","06608","Fairfield CT","BRIDGEPORT",1013,1 
"09001","0736.00","3","06608","Fairfield CT","BRIDGEPORT",826,1 
"09001","0737.00","1","06610","Fairfield CT","BRIDGEPORT",1009,1 
"09001","0737.00","2","06610","Fairfield CT","BRIDGEPORT",917,1 
"09001","0737.00","3","06610","Fairfield CT","BRIDGEPORT",881,1 
"09001","0737.00","4","06610","Fairfield CT","BRIDGEPORT",941,1 
"09001","0737.00","5","06610","Fairfield CT","BRIDGEPORT",738,1 
"09001","0738.00","1","06608","Fairfield CT","BRIDGEPORT",703,1 
"09001","0738.00","2","06608","Fairfield CT","BRIDGEPORT",633,1 
"09001","0738.00","3","06608","Fairfield CT","BRIDGEPORT",980,1 
"09001","0739.00","1","06608","Fairfield CT","BRIDGEPORT",703,1 
"09001","0739.00","2","06608","Fairfield CT","BRIDGEPORT",714,1 
"09001","0739.00","3","06608","Fairfield CT","BRIDGEPORT",647,1 
"09001","0739.00","4","06608","Fairfield CT","BRIDGEPORT",832,1 
"09001","0740.00","1","06608","Fairfield CT","BRIDGEPORT",1050,1 
"09001","0740.00","2","06608","Fairfield CT","BRIDGEPORT",984,1 
"09001","0743.00","1","06607","Fairfield CT","BRIDGEPORT",135,0.1878 
"09001","0743.00","1","06610","Fairfield CT","BRIDGEPORT",584,0.8122 
"09001","0743.00","2","06607","Fairfield CT","BRIDGEPORT",566,1 
"09001","0743.00","3","06607","Fairfield CT","BRIDGEPORT",809,1 
"09001","0743.00","4","06607","Fairfield CT","BRIDGEPORT",672,1 
"09001","0743.00","5","06607","Fairfield CT","BRIDGEPORT",745,1 
"09001","0743.00","6","06607","Fairfield CT","BRIDGEPORT",584,1 
"09001","0744.00","1","06607","Fairfield CT","BRIDGEPORT",1129,1 
"09001","0744.00","2","06607","Fairfield CT","BRIDGEPORT",1050,1 
"09001","0744.00","3","06607","Fairfield CT","BRIDGEPORT",1161,1 
"09001","0744.00","4","06607","Fairfield CT","BRIDGEPORT",749,1 
"09001","0801.00","1","06614","Fairfield CT","06614",848,1 
"09001","0801.00","2","06614","Fairfield CT","06614",1343,1 
"09001","0801.00","3","06614","Fairfield CT","06614",516,0.5695 
"09001","0801.00","3","06615","Fairfield CT","06615",390,0.4305 
"09001","0801.00","4","06614","Fairfield CT","06614",1175,1 
"09001","0802.00","1","06615","Fairfield CT","06615",1556,1 
"09001","0802.00","2","06615","Fairfield CT","06615",1143,1 
"09001","0802.00","3","06615","Fairfield CT","06615",1299,1 
"09001","0804.00","1","06615","Fairfield CT","06615",1310,1 
"09001","0804.00","2","06615","Fairfield CT","06615",2124,1 
"09001","0804.00","3","06615","Fairfield CT","06615",2169,1 
"09001","0804.00","4","06615","Fairfield CT","06615",329,1 
"09001","0805.00","1","06615","Fairfield CT","06615",1769,1 
"09001","0805.00","2","06615","Fairfield CT","06615",657,1 
"09001","0805.00","3","06615","Fairfield CT","06615",932,1 
"09001","0806.00","1","06615","Fairfield CT","06615",942,1 
"09001","0806.00","2","06615","Fairfield CT","06615",1378,1 
"09001","0807.00","1","06614","Fairfield CT","06614",191,0.1741 
"09001","0807.00","1","06615","Fairfield CT","06615",906,0.8259 
"09001","0807.00","2","06614","Fairfield CT","06614",10,0.0113 
"09001","0807.00","2","06615","Fairfield CT","06615",874,0.9887 
"09001","0808.00","1","06614","Fairfield CT","06614",898,1 
"09001","0808.00","2","06614","Fairfield CT","06614",734,1 
"09001","0808.00","3","06614","Fairfield CT","06614",984,1 
"09001","0808.00","4","06614","Fairfield CT","06614",1052,1 
"09001","0808.00","5","06614","Fairfield CT","06614",1033,1 
"09001","0809.00","1","06614","Fairfield CT","06614",2031,1 
"09001","0809.00","2","06614","Fairfield CT","06614",1605,1 
"09001","0809.00","3","06614","Fairfield CT","06614",1079,1 
"09001","0810.00","1","06614","Fairfield CT","06614",1463,1 
"09001","0810.00","2","06614","Fairfield CT","06614",912,1 
"09001","0810.00","3","06614","Fairfield CT","06614",1842,1 
"09001","0811.00","1","06614","Fairfield CT","06614",1399,1 
"09001","0811.00","2","06614","Fairfield CT","06614",1484,1 
"09001","0811.00","3","06614","Fairfield CT","06614",1665,1 
"09001","0812.00","1","06614","Fairfield CT","06614",1326,1 
"09001","0812.00","2","06614","Fairfield CT","06614",1538,1 
"09001","0812.00","3","06614","Fairfield CT","06614",1114,1 
"09001","0812.00","4","06614","Fairfield CT","06614",1061,1 
"09001","0813.00","1","06614","Fairfield CT","06614",1290,1 
"09001","0813.00","2","06614","Fairfield CT","06614",1815,1 
"09001","0813.00","3","06614","Fairfield CT","06614",958,1 
"09001","0813.00","4","06614","Fairfield CT","06614",832,1 
"09001","0901.00","1","06611","Fairfield CT","TRUMBULL",1766,1 
"09001","0901.00","9","06611","Fairfield CT","TRUMBULL",1222,1 
"09001","0902.00","1","06611","Fairfield CT","TRUMBULL",1714,1 
"09001","0902.00","2","06611","Fairfield CT","TRUMBULL",2066,1 
"09001","0902.00","3","06611","Fairfield CT","TRUMBULL",2396,1 
"09001","0902.00","4","06611","Fairfield CT","TRUMBULL",1510,1 
"09001","0903.00","1","06611","Fairfield CT","TRUMBULL",949,1 
"09001","0903.00","2","06611","Fairfield CT","TRUMBULL",1009,1 
"09001","0903.00","3","06611","Fairfield CT","TRUMBULL",962,1 
"09001","0903.00","4","06611","Fairfield CT","TRUMBULL",1685,1 
"09001","0904.00","1","06611","Fairfield CT","TRUMBULL",3148,1 
"09001","0904.00","2","06611","Fairfield CT","TRUMBULL",687,1 
"09001","0904.00","3","06611","Fairfield CT","TRUMBULL",2191,1 
"09001","0905.00","1","06611","Fairfield CT","TRUMBULL",909,1 
"09001","0905.00","2","06611","Fairfield CT","TRUMBULL",1561,1 
"09001","0905.00","3","06611","Fairfield CT","TRUMBULL",1036,1 
"09001","0905.00","4","06611","Fairfield CT","TRUMBULL",860,1 
"09001","0906.00","1","06611","Fairfield CT","TRUMBULL",1908,1 
"09001","0906.00","2","06611","Fairfield CT","TRUMBULL",1520,1 
"09001","0907.00","1","06611","Fairfield CT","TRUMBULL",2037,1 
"09001","0907.00","2","06611","Fairfield CT","TRUMBULL",1475,1 
"09001","0907.00","9","06611","Fairfield CT","TRUMBULL",1632,1 
"09001","1001.00","1","06468","Fairfield CT","MONROE",3162,1 
"09001","1001.00","9","06468","Fairfield CT","MONROE",2318,1 
"09001","1002.00","1","06468","Fairfield CT","MONROE",2398,1 
"09001","1002.00","2","06468","Fairfield CT","MONROE",1492,1 
"09001","1002.00","3","06468","Fairfield CT","MONROE",3167,1 
"09001","1003.00","1","06468","Fairfield CT","MONROE",2928,1 
"09001","1003.00","8","06468","Fairfield CT","MONROE",1735,1 
"09001","1003.00","9","06468","Fairfield CT","MONROE",2047,1 
"09001","1051.00","1","06612","Fairfield CT","EASTON",2726,1 
"09001","1051.00","9","06612","Fairfield CT","EASTON",1344,1 
"09001","1052.00","9","06612","Fairfield CT","EASTON",3202,1 
"09001","1101.00","1","06484","Fairfield CT","SHELTON",1142,1 
"09001","1101.00","2","06484","Fairfield CT","SHELTON",1157,1 
"09001","1102.01","1","06484","Fairfield CT","SHELTON",2528,1 
"09001","1102.01","2","06484","Fairfield CT","SHELTON",2103,1 
"09001","1102.02","1","06484","Fairfield CT","SHELTON",1363,1 
"09001","1102.02","2","06484","Fairfield CT","SHELTON",1345,1 
"09001","1102.02","3","06484","Fairfield CT","SHELTON",1653,1 
"09001","1103.01","1","06484","Fairfield CT","SHELTON",1034,1 
"09001","1103.01","2","06484","Fairfield CT","SHELTON",2801,1 
"09001","1103.01","4","06484","Fairfield CT","SHELTON",2174,1 
"09001","1103.02","1","06484","Fairfield CT","SHELTON",1354,1 
"09001","1103.02","2","06484","Fairfield CT","SHELTON",935,1 
"09001","1104.00","1","06484","Fairfield CT","SHELTON",1595,1 
"09001","1104.00","2","06484","Fairfield CT","SHELTON",2164,1 
"09001","1104.00","9","06484","Fairfield CT","SHELTON",1258,1 
"09001","1105.00","1","06484","Fairfield CT","SHELTON",1400,1 
"09001","1105.00","2","06484","Fairfield CT","SHELTON",1683,1 
"09001","1105.00","3","06484","Fairfield CT","SHELTON",1323,1 
"09001","1105.00","9","06484","Fairfield CT","SHELTON",1444,1 
"09001","1106.00","1","06484","Fairfield CT","SHELTON",964,1 
"09001","1106.00","2","06484","Fairfield CT","SHELTON",1799,1 
"09001","1106.00","4","06484","Fairfield CT","SHELTON",4882,1 
"09001","2001.00","1","06801","Fairfield CT","BETHEL",1693,1 
"09001","2001.00","2","06801","Fairfield CT","BETHEL",1811,1 
"09001","2002.00","1","06801","Fairfield CT","BETHEL",2076,1 
"09001","2002.00","2","06801","Fairfield CT","BETHEL",819,1 
"09001","2002.00","3","06801","Fairfield CT","BETHEL",907,1 
"09001","2002.00","4","06801","Fairfield CT","BETHEL",827,1 
"09001","2003.01","1","06801","Fairfield CT","BETHEL",1643,1 
"09001","2003.01","2","06801","Fairfield CT","BETHEL",1556,1 
"09001","2003.01","3","06801","Fairfield CT","BETHEL",1570,0.9679 
"09001","2003.01","3","06810","Fairfield CT","DANBURY",52,0.0321 
"09001","2003.02","3","06801","Fairfield CT","BETHEL",1524,1 
"09001","2003.02","4","06801","Fairfield CT","BETHEL",1634,1 
"09001","2003.02","5","06801","Fairfield CT","BETHEL",1341,1 
"09001","2003.02","9","06801","Fairfield CT","BETHEL",614,1 
"09001","2051.00","1","06804","Fairfield CT","BROOKFIELD",1128,1 
"09001","2051.00","2","06804","Fairfield CT","BROOKFIELD",1567,1 
"09001","2051.00","3","06804","Fairfield CT","BROOKFIELD",1053,1 
"09001","2052.00","1","06804","Fairfield CT","BROOKFIELD",1938,1 
"09001","2052.00","2","06804","Fairfield CT","BROOKFIELD",2752,1 
"09001","2052.00","3","06804","Fairfield CT","BROOKFIELD",2058,1 
"09001","2053.00","1","06804","Fairfield CT","BROOKFIELD",2475,1 
"09001","2053.00","2","06804","Fairfield CT","BROOKFIELD",1170,1 
"09001","2053.00","3","06804","Fairfield CT","BROOKFIELD",1523,1 
"09001","2101.00","1","06810","Fairfield CT","DANBURY",1783,1 
"09001","2101.00","2","06810","Fairfield CT","DANBURY",1807,1 
"09001","2101.00","3","06810","Fairfield CT","DANBURY",2632,1 
"09001","2102.00","1","06810","Fairfield CT","DANBURY",2121,1 
"09001","2102.00","2","06810","Fairfield CT","DANBURY",1833,1 
"09001","2102.00","3","06810","Fairfield CT","DANBURY",2495,1 
"09001","2103.00","1","06810","Fairfield CT","DANBURY",1708,1 
"09001","2103.00","2","06810","Fairfield CT","DANBURY",3423,1 
"09001","2104.00","1","06810","Fairfield CT","DANBURY",3451,1 
"09001","2104.00","2","06810","Fairfield CT","DANBURY",1735,1 
"09001","2104.00","4","06810","Fairfield CT","DANBURY",1688,1 
"09001","2105.00","1","06810","Fairfield CT","DANBURY",1436,1 
"09001","2105.00","2","06810","Fairfield CT","DANBURY",1372,1 
"09001","2105.00","4","06810","Fairfield CT","DANBURY",1057,1 
"09001","2105.00","5","06810","Fairfield CT","DANBURY",1675,1 
"09001","2106.00","1","06810","Fairfield CT","DANBURY",1248,1 
"09001","2106.00","2","06810","Fairfield CT","DANBURY",910,1 
"09001","2106.00","3","06810","Fairfield CT","DANBURY",1448,1 
"09001","2106.00","4","06810","Fairfield CT","DANBURY",1170,1 
"09001","2106.00","5","06810","Fairfield CT","DANBURY",1409,1 
"09001","2107.00","1","06810","Fairfield CT","DANBURY",1528,1 
"09001","2107.00","2","06810","Fairfield CT","DANBURY",720,0.4551 
"09001","2107.00","2","06811","Fairfield CT","DANBURY",862,0.5449 
"09001","2107.00","3","06810","Fairfield CT","DANBURY",1728,1 
"09001","2107.00","4","06810","Fairfield CT","DANBURY",2069,1 
"09001","2107.00","5","06810","Fairfield CT","DANBURY",2134,1 
"09001","2108.00","1","06811","Fairfield CT","DANBURY",2320,1 
"09001","2108.00","2","06811","Fairfield CT","DANBURY",598,1 
"09001","2108.00","3","06811","Fairfield CT","DANBURY",2049,1 
"09001","2109.00","1","06811","Fairfield CT","DANBURY",1883,1 
"09001","2109.00","2","06811","Fairfield CT","DANBURY",1413,1 
"09001","2109.00","4","06811","Fairfield CT","DANBURY",1340,1 
"09001","2109.00","6","06811","Fairfield CT","DANBURY",1045,1 
"09001","2110.00","1","06811","Fairfield CT","DANBURY",1299,1 
"09001","2110.00","2","06811","Fairfield CT","DANBURY",1133,1 
"09001","2110.00","3","06811","Fairfield CT","DANBURY",1451,1 
"09001","2111.00","1","06811","Fairfield CT","DANBURY",1252,1 
"09001","2112.00","1","06811","Fairfield CT","DANBURY",1335,1 
"09001","2112.00","2","06811","Fairfield CT","DANBURY",2772,1 
"09001","2112.00","3","06811","Fairfield CT","DANBURY",1689,1 
"09001","2113.00","1","06811","Fairfield CT","DANBURY",701,1 
"09001","2113.00","2","06811","Fairfield CT","DANBURY",1246,1 
"09001","2113.00","3","06811","Fairfield CT","DANBURY",1853,1 
"09001","2114.00","1","06804","Fairfield CT","BROOKFIELD",447,0.1585 
"09001","2114.00","1","06811","Fairfield CT","DANBURY",2373,0.8415 
"09001","2114.00","3","06810","Fairfield CT","DANBURY",329,0.2726 
"09001","2114.00","3","06811","Fairfield CT","DANBURY",878,0.7274 
"09001","2201.00","1","06812","Fairfield CT","NEW FAIRFIELD",1174,1 
"09001","2201.00","2","06812","Fairfield CT","NEW FAIRFIELD",1245,1 
"09001","2201.00","3","06812","Fairfield CT","NEW FAIRFIELD",1975,1 
"09001","2201.00","4","06812","Fairfield CT","NEW FAIRFIELD",817,1 
"09001","2202.00","1","06784","Fairfield CT","SHERMAN",2,0.0015 
"09001","2202.00","1","06812","Fairfield CT","NEW FAIRFIELD",1359,0.9985 
"09001","2202.00","2","06812","Fairfield CT","NEW FAIRFIELD",747,1 
"09001","2202.00","3","06812","Fairfield CT","NEW FAIRFIELD",1040,1 
"09001","2202.00","6","06812","Fairfield CT","NEW FAIRFIELD",1681,1 
"09001","2203.00","1","06812","Fairfield CT","NEW FAIRFIELD",1472,1 
"09001","2203.00","2","06812","Fairfield CT","NEW FAIRFIELD",656,1 
"09001","2203.00","4","06812","Fairfield CT","NEW FAIRFIELD",826,1 
"09001","2203.00","5","06812","Fairfield CT","NEW FAIRFIELD",959,1 
"09001","2301.00","1","06482","Fairfield CT","SANDY HOOK",2708,1 
"09001","2301.00","2","06470","Fairfield CT","NEWTOWN",838,0.5125 
